state_abbv,county,state_name,country,county_state,Date,Confirmed,Deaths,Recovered
IN,Harrison,Indiana,US,"Harrison, IN",3/29/2020,14,0,0
IN,Hendricks,Indiana,US,"Hendricks, IN",3/29/2020,48,1,0
IN,Henry,Indiana,US,"Henry, IN",3/29/2020,2,0,0
IN,Howard,Indiana,US,"Howard, IN",3/29/2020,12,1,0
IN,Huntington,Indiana,US,"Huntington, IN",3/29/2020,1,0,0
IN,Jackson,Indiana,US,"Jackson, IN",3/29/2020,7,0,0
IN,Jasper,Indiana,US,"Jasper, IN",3/29/2020,6,1,0
IN,Jay,Indiana,US,"Jay, IN",3/29/2020,0,0,0
IN,Jefferson,Indiana,US,"Jefferson, IN",3/29/2020,0,0,0
IN,Jennings,Indiana,US,"Jennings, IN",3/29/2020,13,0,0
IN,Johnson,Indiana,US,"Johnson, IN",3/29/2020,71,3,0
IN,Knox,Indiana,US,"Knox, IN",3/29/2020,2,0,0
IN,Kosciusko,Indiana,US,"Kosciusko, IN",3/29/2020,3,0,0
IN,LaGrange,Indiana,US,"LaGrange, IN",3/29/2020,2,0,0
IN,Lake,Indiana,US,"Lake, IN",3/29/2020,85,1,0
IN,LaPorte,Indiana,US,"LaPorte, IN",3/29/2020,6,0,0
IN,Lawrence,Indiana,US,"Lawrence, IN",3/29/2020,8,0,0
IN,Madison,Indiana,US,"Madison, IN",3/29/2020,18,1,0
IN,Marion,Indiana,US,"Marion, IN",3/29/2020,676,10,0
IN,Marshall,Indiana,US,"Marshall, IN",3/29/2020,3,0,0
IN,Martin,Indiana,US,"Martin, IN",3/29/2020,0,0,0
IN,Miami,Indiana,US,"Miami, IN",3/29/2020,1,0,0
IN,Monroe,Indiana,US,"Monroe, IN",3/29/2020,22,0,0
IN,Montgomery,Indiana,US,"Montgomery, IN",3/29/2020,5,0,0
IN,Morgan,Indiana,US,"Morgan, IN",3/29/2020,20,1,0
IN,Newton,Indiana,US,"Newton, IN",3/29/2020,1,0,0
IN,Noble,Indiana,US,"Noble, IN",3/29/2020,2,0,0
IN,Ohio,Indiana,US,"Ohio, IN",3/29/2020,1,0,0
IN,Orange,Indiana,US,"Orange, IN",3/29/2020,1,0,0
IN,Owen,Indiana,US,"Owen, IN",3/29/2020,9,0,0
IN,Parke,Indiana,US,"Parke, IN",3/29/2020,0,0,0
IN,Perry,Indiana,US,"Perry, IN",3/29/2020,0,0,0
IN,Pike,Indiana,US,"Pike, IN",3/29/2020,0,0,0
IN,Porter,Indiana,US,"Porter, IN",3/29/2020,14,0,0
IN,Posey,Indiana,US,"Posey, IN",3/29/2020,3,0,0
IN,Pulaski,Indiana,US,"Pulaski, IN",3/29/2020,0,0,0
IN,Putnam,Indiana,US,"Putnam, IN",3/29/2020,5,1,0
IN,Randolph,Indiana,US,"Randolph, IN",3/29/2020,1,0,0
IN,Ripley,Indiana,US,"Ripley, IN",3/29/2020,19,0,0
IN,Rush,Indiana,US,"Rush, IN",3/29/2020,2,0,0
IN,Scott,Indiana,US,"Scott, IN",3/29/2020,1,1,0
IN,Shelby,Indiana,US,"Shelby, IN",3/29/2020,12,0,0
IN,Spencer,Indiana,US,"Spencer, IN",3/29/2020,0,0,0
IN,St. Joseph,Indiana,US,"St. Joseph, IN",3/29/2020,32,1,0
IN,Starke,Indiana,US,"Starke, IN",3/29/2020,1,0,0
IN,Steuben,Indiana,US,"Steuben, IN",3/29/2020,1,0,0
IN,Sullivan,Indiana,US,"Sullivan, IN",3/29/2020,1,0,0
IN,Switzerland,Indiana,US,"Switzerland, IN",3/29/2020,3,0,0
IN,Tippecanoe,Indiana,US,"Tippecanoe, IN",3/29/2020,11,1,0
IN,Tipton,Indiana,US,"Tipton, IN",3/29/2020,4,0,0
IN,Union,Indiana,US,"Union, IN",3/29/2020,0,0,0
IN,Vanderburgh,Indiana,US,"Vanderburgh, IN",3/29/2020,17,0,0
IN,Vermillion,Indiana,US,"Vermillion, IN",3/29/2020,1,0,0
IN,Vigo,Indiana,US,"Vigo, IN",3/29/2020,7,1,0
IN,Wabash,Indiana,US,"Wabash, IN",3/29/2020,1,0,0
IN,Warren,Indiana,US,"Warren, IN",3/29/2020,2,0,0
IN,Warrick,Indiana,US,"Warrick, IN",3/29/2020,8,0,0
IN,Washington,Indiana,US,"Washington, IN",3/29/2020,5,0,0
IN,Wayne,Indiana,US,"Wayne, IN",3/29/2020,1,0,0
IN,Wells,Indiana,US,"Wells, IN",3/29/2020,1,0,0
IN,White,Indiana,US,"White, IN",3/29/2020,1,0,0
IN,Whitley,Indiana,US,"Whitley, IN",3/29/2020,1,0,0
Iowa,Aaall,Iowa,US,Iowa,3/29/2020,336,3,0
IA,Adair,Iowa,US,"Adair, IA",3/29/2020,1,0,0
IA,Adams,Iowa,US,"Adams, IA",3/29/2020,0,0,0
IA,Allamakee,Iowa,US,"Allamakee, IA",3/29/2020,7,1,0
IA,Appanoose,Iowa,US,"Appanoose, IA",3/29/2020,1,0,0
IA,Audubon,Iowa,US,"Audubon, IA",3/29/2020,0,0,0
IA,Benton,Iowa,US,"Benton, IA",3/29/2020,4,0,0
IA,Black Hawk,Iowa,US,"Black Hawk, IA",3/29/2020,6,0,0
IA,Boone,Iowa,US,"Boone, IA",3/29/2020,1,0,0
IA,Bremer,Iowa,US,"Bremer, IA",3/29/2020,0,0,0
IA,Buchanan,Iowa,US,"Buchanan, IA",3/29/2020,2,0,0
IA,Buena Vista,Iowa,US,"Buena Vista, IA",3/29/2020,0,0,0
IA,Butler,Iowa,US,"Butler, IA",3/29/2020,1,0,0
IA,Calhoun,Iowa,US,"Calhoun, IA",3/29/2020,0,0,0
IA,Carroll,Iowa,US,"Carroll, IA",3/29/2020,1,0,0
IA,Cass,Iowa,US,"Cass, IA",3/29/2020,0,0,0
IA,Cedar,Iowa,US,"Cedar, IA",3/29/2020,7,0,0
IA,Cerro Gordo,Iowa,US,"Cerro Gordo, IA",3/29/2020,6,0,0
IA,Cherokee,Iowa,US,"Cherokee, IA",3/29/2020,0,0,0
IA,Chickasaw,Iowa,US,"Chickasaw, IA",3/29/2020,0,0,0
IA,Clarke,Iowa,US,"Clarke, IA",3/29/2020,0,0,0
IA,Clay,Iowa,US,"Clay, IA",3/29/2020,0,0,0
IA,Clayton,Iowa,US,"Clayton, IA",3/29/2020,1,0,0
IA,Clinton,Iowa,US,"Clinton, IA",3/29/2020,1,0,0
IA,Crawford,Iowa,US,"Crawford, IA",3/29/2020,0,0,0
IA,Dallas,Iowa,US,"Dallas, IA",3/29/2020,17,0,0
IA,Davis,Iowa,US,"Davis, IA",3/29/2020,0,0,0
IA,Decatur,Iowa,US,"Decatur, IA",3/29/2020,0,0,0
IA,Delaware,Iowa,US,"Delaware, IA",3/29/2020,0,0,0
IA,Des Moines,Iowa,US,"Des Moines, IA",3/29/2020,1,0,0
IA,Dickinson,Iowa,US,"Dickinson, IA",3/29/2020,1,0,0
IA,Dubuque,Iowa,US,"Dubuque, IA",3/29/2020,16,1,0
IA,Emmet,Iowa,US,"Emmet, IA",3/29/2020,0,0,0
IA,Fayette,Iowa,US,"Fayette, IA",3/29/2020,2,0,0
IA,Floyd,Iowa,US,"Floyd, IA",3/29/2020,0,0,0
IA,Franklin,Iowa,US,"Franklin, IA",3/29/2020,0,0,0
IA,Fremont,Iowa,US,"Fremont, IA",3/29/2020,0,0,0
IA,Greene,Iowa,US,"Greene, IA",3/29/2020,0,0,0
IA,Grundy,Iowa,US,"Grundy, IA",3/29/2020,0,0,0
IA,Guthrie,Iowa,US,"Guthrie, IA",3/29/2020,0,0,0
IA,Hamilton,Iowa,US,"Hamilton, IA",3/29/2020,0,0,0
IA,Hancock,Iowa,US,"Hancock, IA",3/29/2020,3,0,0
IA,Hardin,Iowa,US,"Hardin, IA",3/29/2020,1,0,0
IA,Harrison,Iowa,US,"Harrison, IA",3/29/2020,8,0,0
IA,Henry,Iowa,US,"Henry, IA",3/29/2020,3,0,0
IA,Howard,Iowa,US,"Howard, IA",3/29/2020,0,0,0
IA,Humboldt,Iowa,US,"Humboldt, IA",3/29/2020,0,0,0
IA,Ida,Iowa,US,"Ida, IA",3/29/2020,0,0,0
IA,Iowa,Iowa,US,"Iowa, IA",3/29/2020,2,0,0
IA,Jackson,Iowa,US,"Jackson, IA",3/29/2020,0,0,0
IA,Jasper,Iowa,US,"Jasper, IA",3/29/2020,4,0,0
IA,Jefferson,Iowa,US,"Jefferson, IA",3/29/2020,0,0,0
IA,Johnson,Iowa,US,"Johnson, IA",3/29/2020,65,0,0
IA,Jones,Iowa,US,"Jones, IA",3/29/2020,0,0,0
IA,Keokuk,Iowa,US,"Keokuk, IA",3/29/2020,1,0,0
IA,Kossuth,Iowa,US,"Kossuth, IA",3/29/2020,1,0,0
IA,Lee,Iowa,US,"Lee, IA",3/29/2020,0,0,0
IA,Linn,Iowa,US,"Linn, IA",3/29/2020,42,0,0
IA,Louisa,Iowa,US,"Louisa, IA",3/29/2020,0,0,0
IA,Lucas,Iowa,US,"Lucas, IA",3/29/2020,0,0,0
IA,Lyon,Iowa,US,"Lyon, IA",3/29/2020,0,0,0
IA,Madison,Iowa,US,"Madison, IA",3/29/2020,0,0,0
IA,Mahaska,Iowa,US,"Mahaska, IA",3/29/2020,2,0,0
IA,Marion,Iowa,US,"Marion, IA",3/29/2020,0,0,0
IA,Marshall,Iowa,US,"Marshall, IA",3/29/2020,6,0,0
IA,Mills,Iowa,US,"Mills, IA",3/29/2020,0,0,0
IA,Mitchell,Iowa,US,"Mitchell, IA",3/29/2020,0,0,0
IA,Monona,Iowa,US,"Monona, IA",3/29/2020,2,0,0
IA,Monroe,Iowa,US,"Monroe, IA",3/29/2020,0,0,0
IA,Montgomery,Iowa,US,"Montgomery, IA",3/29/2020,1,0,0
IA,Muscatine,Iowa,US,"Muscatine, IA",3/29/2020,10,0,0
IA,O'Brien,Iowa,US,"O'Brien, IA",3/29/2020,0,0,0
IA,Osceola,Iowa,US,"Osceola, IA",3/29/2020,0,0,0
IA,Page,Iowa,US,"Page, IA",3/29/2020,2,0,0
IA,Palo Alto,Iowa,US,"Palo Alto, IA",3/29/2020,0,0,0
IA,Plymouth,Iowa,US,"Plymouth, IA",3/29/2020,0,0,0
IA,Pocahontas,Iowa,US,"Pocahontas, IA",3/29/2020,0,0,0
IA,Polk,Iowa,US,"Polk, IA",3/29/2020,50,0,0
IA,Pottawattamie,Iowa,US,"Pottawattamie, IA",3/29/2020,3,0,0
IA,Poweshiek,Iowa,US,"Poweshiek, IA",3/29/2020,5,1,0
IA,Ringgold,Iowa,US,"Ringgold, IA",3/29/2020,0,0,0
IA,Sac,Iowa,US,"Sac, IA",3/29/2020,0,0,0
IA,Scott,Iowa,US,"Scott, IA",3/29/2020,10,0,0
IA,Shelby,Iowa,US,"Shelby, IA",3/29/2020,1,0,0
IA,Sioux,Iowa,US,"Sioux, IA",3/29/2020,2,0,0
IA,Story,Iowa,US,"Story, IA",3/29/2020,2,0,0
IA,Tama,Iowa,US,"Tama, IA",3/29/2020,9,0,0
IA,Taylor,Iowa,US,"Taylor, IA",3/29/2020,1,0,0
IA,Union,Iowa,US,"Union, IA",3/29/2020,0,0,0
IA,Van Buren,Iowa,US,"Van Buren, IA",3/29/2020,0,0,0
IA,Wapello,Iowa,US,"Wapello, IA",3/29/2020,1,0,0
IA,Warren,Iowa,US,"Warren, IA",3/29/2020,1,0,0
IA,Washington,Iowa,US,"Washington, IA",3/29/2020,13,0,0
IA,Wayne,Iowa,US,"Wayne, IA",3/29/2020,0,0,0
IA,Webster,Iowa,US,"Webster, IA",3/29/2020,1,0,0
IA,Winnebago,Iowa,US,"Winnebago, IA",3/29/2020,0,0,0
IA,Winneshiek,Iowa,US,"Winneshiek, IA",3/29/2020,3,0,0
IA,Woodbury,Iowa,US,"Woodbury, IA",3/29/2020,4,0,0
IA,Worth,Iowa,US,"Worth, IA",3/29/2020,0,0,0
IA,Wright,Iowa,US,"Wright, IA",3/29/2020,1,0,0
Kansas,Aaall,Kansas,US,Kansas,3/29/2020,319,6,0
KS,Allen,Kansas,US,"Allen, KS",3/29/2020,0,0,0
KS,Anderson,Kansas,US,"Anderson, KS",3/29/2020,0,0,0
KS,Atchison,Kansas,US,"Atchison, KS",3/29/2020,0,0,0
KS,Barber,Kansas,US,"Barber, KS",3/29/2020,0,0,0
KS,Barton,Kansas,US,"Barton, KS",3/29/2020,0,0,0
KS,Bourbon,Kansas,US,"Bourbon, KS",3/29/2020,3,0,0
KS,Brown,Kansas,US,"Brown, KS",3/29/2020,0,0,0
KS,Butler,Kansas,US,"Butler, KS",3/29/2020,3,0,0
KS,Chase,Kansas,US,"Chase, KS",3/29/2020,0,0,0
KS,Chautauqua,Kansas,US,"Chautauqua, KS",3/29/2020,0,0,0
KS,Cherokee,Kansas,US,"Cherokee, KS",3/29/2020,2,0,0
KS,Cheyenne,Kansas,US,"Cheyenne, KS",3/29/2020,0,0,0
KS,Clark,Kansas,US,"Clark, KS",3/29/2020,0,0,0
KS,Clay,Kansas,US,"Clay, KS",3/29/2020,1,0,0
KS,Cloud,Kansas,US,"Cloud, KS",3/29/2020,0,0,0
KS,Coffey,Kansas,US,"Coffey, KS",3/29/2020,8,0,0
KS,Comanche,Kansas,US,"Comanche, KS",3/29/2020,0,0,0
KS,Cowley,Kansas,US,"Cowley, KS",3/29/2020,0,0,0
KS,Crawford,Kansas,US,"Crawford, KS",3/29/2020,4,0,0
KS,Decatur,Kansas,US,"Decatur, KS",3/29/2020,0,0,0
KS,Dickinson,Kansas,US,"Dickinson, KS",3/29/2020,0,0,0
KS,Doniphan,Kansas,US,"Doniphan, KS",3/29/2020,1,0,0
KS,Douglas,Kansas,US,"Douglas, KS",3/29/2020,23,0,0
KS,Edwards,Kansas,US,"Edwards, KS",3/29/2020,0,0,0
KS,Elk,Kansas,US,"Elk, KS",3/29/2020,0,0,0
KS,Ellis,Kansas,US,"Ellis, KS",3/29/2020,0,0,0
KS,Ellsworth,Kansas,US,"Ellsworth, KS",3/29/2020,0,0,0
KS,Finney,Kansas,US,"Finney, KS",3/29/2020,1,0,0
KS,Ford,Kansas,US,"Ford, KS",3/29/2020,0,0,0
KS,Franklin,Kansas,US,"Franklin, KS",3/29/2020,6,0,0
KS,Geary,Kansas,US,"Geary, KS",3/29/2020,0,0,0
KS,Gove,Kansas,US,"Gove, KS",3/29/2020,1,0,0
KS,Graham,Kansas,US,"Graham, KS",3/29/2020,0,0,0
KS,Grant,Kansas,US,"Grant, KS",3/29/2020,0,0,0
KS,Gray,Kansas,US,"Gray, KS",3/29/2020,0,0,0
KS,Greeley,Kansas,US,"Greeley, KS",3/29/2020,0,0,0
KS,Greenwood,Kansas,US,"Greenwood, KS",3/29/2020,0,0,0
KS,Hamilton,Kansas,US,"Hamilton, KS",3/29/2020,0,0,0
KS,Harper,Kansas,US,"Harper, KS",3/29/2020,0,0,0
KS,Harvey,Kansas,US,"Harvey, KS",3/29/2020,1,0,0
KS,Haskell,Kansas,US,"Haskell, KS",3/29/2020,0,0,0
KS,Hodgeman,Kansas,US,"Hodgeman, KS",3/29/2020,0,0,0
KS,Jackson,Kansas,US,"Jackson, KS",3/29/2020,1,0,0
KS,Jefferson,Kansas,US,"Jefferson, KS",3/29/2020,1,0,0
KS,Jewell,Kansas,US,"Jewell, KS",3/29/2020,0,0,0
KS,Johnson,Kansas,US,"Johnson, KS",3/29/2020,101,1,0
KS,Kearny,Kansas,US,"Kearny, KS",3/29/2020,0,0,0
KS,Kingman,Kansas,US,"Kingman, KS",3/29/2020,0,0,0
KS,Kiowa,Kansas,US,"Kiowa, KS",3/29/2020,0,0,0
KS,Labette,Kansas,US,"Labette, KS",3/29/2020,0,0,0
KS,Lane,Kansas,US,"Lane, KS",3/29/2020,0,0,0
KS,Leavenworth,Kansas,US,"Leavenworth, KS",3/29/2020,17,0,0
KS,Lincoln,Kansas,US,"Lincoln, KS",3/29/2020,0,0,0
KS,Linn,Kansas,US,"Linn, KS",3/29/2020,5,0,0
KS,Logan,Kansas,US,"Logan, KS",3/29/2020,0,0,0
KS,Lyon,Kansas,US,"Lyon, KS",3/29/2020,7,0,0
KS,Marion,Kansas,US,"Marion, KS",3/29/2020,0,0,0
KS,Marshall,Kansas,US,"Marshall, KS",3/29/2020,0,0,0
KS,McPherson,Kansas,US,"McPherson, KS",3/29/2020,3,0,0
KS,Meade,Kansas,US,"Meade, KS",3/29/2020,0,0,0
KS,Miami,Kansas,US,"Miami, KS",3/29/2020,0,0,0
KS,Mitchell,Kansas,US,"Mitchell, KS",3/29/2020,2,0,0
KS,Montgomery,Kansas,US,"Montgomery, KS",3/29/2020,3,0,0
KS,Morris,Kansas,US,"Morris, KS",3/29/2020,2,0,0
KS,Morton,Kansas,US,"Morton, KS",3/29/2020,0,0,0
KS,Nemaha,Kansas,US,"Nemaha, KS",3/29/2020,0,0,0
KS,Neosho,Kansas,US,"Neosho, KS",3/29/2020,1,0,0
KS,Ness,Kansas,US,"Ness, KS",3/29/2020,0,0,0
KS,Norton,Kansas,US,"Norton, KS",3/29/2020,0,0,0
KS,Osage,Kansas,US,"Osage, KS",3/29/2020,1,0,0
KS,Osborne,Kansas,US,"Osborne, KS",3/29/2020,0,0,0
KS,Ottawa,Kansas,US,"Ottawa, KS",3/29/2020,1,0,0
KS,Pawnee,Kansas,US,"Pawnee, KS",3/29/2020,0,0,0
KS,Phillips,Kansas,US,"Phillips, KS",3/29/2020,0,0,0
KS,Pottawatomie,Kansas,US,"Pottawatomie, KS",3/29/2020,1,0,0
KS,Pratt,Kansas,US,"Pratt, KS",3/29/2020,0,0,0
KS,Rawlins,Kansas,US,"Rawlins, KS",3/29/2020,0,0,0
KS,Reno,Kansas,US,"Reno, KS",3/29/2020,7,0,0
KS,Republic,Kansas,US,"Republic, KS",3/29/2020,0,0,0
KS,Rice,Kansas,US,"Rice, KS",3/29/2020,0,0,0
KS,Riley,Kansas,US,"Riley, KS",3/29/2020,1,0,0
KS,Rooks,Kansas,US,"Rooks, KS",3/29/2020,0,0,0
KS,Rush,Kansas,US,"Rush, KS",3/29/2020,0,0,0
KS,Russell,Kansas,US,"Russell, KS",3/29/2020,0,0,0
KS,Saline,Kansas,US,"Saline, KS",3/29/2020,0,0,0
KS,Scott,Kansas,US,"Scott, KS",3/29/2020,0,0,0
KS,Sedgwick,Kansas,US,"Sedgwick, KS",3/29/2020,42,0,0
KS,Seward,Kansas,US,"Seward, KS",3/29/2020,0,0,0
KS,Shawnee,Kansas,US,"Shawnee, KS",3/29/2020,13,0,0
KS,Sheridan,Kansas,US,"Sheridan, KS",3/29/2020,0,0,0
KS,Sherman,Kansas,US,"Sherman, KS",3/29/2020,0,0,0
KS,Smith,Kansas,US,"Smith, KS",3/29/2020,0,0,0
KS,Stafford,Kansas,US,"Stafford, KS",3/29/2020,1,0,0
KS,Stanton,Kansas,US,"Stanton, KS",3/29/2020,0,0,0
KS,Stevens,Kansas,US,"Stevens, KS",3/29/2020,0,0,0
KS,Sumner,Kansas,US,"Sumner, KS",3/29/2020,1,0,0
KS,Thomas,Kansas,US,"Thomas, KS",3/29/2020,0,0,0
KS,Trego,Kansas,US,"Trego, KS",3/29/2020,0,0,0
KS,Wabaunsee,Kansas,US,"Wabaunsee, KS",3/29/2020,0,0,0
KS,Wallace,Kansas,US,"Wallace, KS",3/29/2020,0,0,0
KS,Washington,Kansas,US,"Washington, KS",3/29/2020,0,0,0
KS,Wichita,Kansas,US,"Wichita, KS",3/29/2020,0,0,0
KS,Wilson,Kansas,US,"Wilson, KS",3/29/2020,0,0,0
KS,Woodson,Kansas,US,"Woodson, KS",3/29/2020,1,2,0
KS,Wyandotte,Kansas,US,"Wyandotte, KS",3/29/2020,55,1,0
Kentucky,Aaall,Kentucky,US,Kentucky,3/29/2020,402,4,1
KY,Adair,Kentucky,US,"Adair, KY",3/29/2020,0,0,0
KY,Allen,Kentucky,US,"Allen, KY",3/29/2020,6,0,0
KY,Anderson,Kentucky,US,"Anderson, KY",3/29/2020,3,1,0
KY,Ballard,Kentucky,US,"Ballard, KY",3/29/2020,0,0,0
KY,Barren,Kentucky,US,"Barren, KY",3/29/2020,0,0,0
KY,Bath,Kentucky,US,"Bath, KY",3/29/2020,0,0,0
KY,Bell,Kentucky,US,"Bell, KY",3/29/2020,0,0,0
KY,Boone,Kentucky,US,"Boone, KY",3/29/2020,6,0,0
KY,Bourbon,Kentucky,US,"Bourbon, KY",3/29/2020,6,1,0
KY,Boyd,Kentucky,US,"Boyd, KY",3/29/2020,0,0,0
KY,Boyle,Kentucky,US,"Boyle, KY",3/29/2020,0,0,0
KY,Bracken,Kentucky,US,"Bracken, KY",3/29/2020,0,0,0
KY,Breathitt,Kentucky,US,"Breathitt, KY",3/29/2020,6,0,0
KY,Breckinridge,Kentucky,US,"Breckinridge, KY",3/29/2020,0,0,0
KY,Bullitt,Kentucky,US,"Bullitt, KY",3/29/2020,0,0,0
KY,Butler,Kentucky,US,"Butler, KY",3/29/2020,0,0,0
KY,Caldwell,Kentucky,US,"Caldwell, KY",3/29/2020,0,0,0
KY,Calloway,Kentucky,US,"Calloway, KY",3/29/2020,6,0,0
KY,Campbell,Kentucky,US,"Campbell, KY",3/29/2020,0,0,0
KY,Carlisle,Kentucky,US,"Carlisle, KY",3/29/2020,0,0,0
KY,Carroll,Kentucky,US,"Carroll, KY",3/29/2020,0,0,0
KY,Carter,Kentucky,US,"Carter, KY",3/29/2020,0,0,0
KY,Casey,Kentucky,US,"Casey, KY",3/29/2020,0,0,0
KY,Christian,Kentucky,US,"Christian, KY",3/29/2020,6,0,0
KY,Clark,Kentucky,US,"Clark, KY",3/29/2020,6,0,0
KY,Clay,Kentucky,US,"Clay, KY",3/29/2020,0,0,0
KY,Clinton,Kentucky,US,"Clinton, KY",3/29/2020,0,0,0
KY,Crittenden,Kentucky,US,"Crittenden, KY",3/29/2020,0,0,0
KY,Cumberland,Kentucky,US,"Cumberland, KY",3/29/2020,0,0,0
KY,Daviess,Kentucky,US,"Daviess, KY",3/29/2020,33,0,0
KY,Edmonson,Kentucky,US,"Edmonson, KY",3/29/2020,0,0,0
KY,Elliott,Kentucky,US,"Elliott, KY",3/29/2020,0,0,0
KY,Estill,Kentucky,US,"Estill, KY",3/29/2020,0,0,0
KY,Fayette,Kentucky,US,"Fayette, KY",3/29/2020,67,0,0
KY,Fleming,Kentucky,US,"Fleming, KY",3/29/2020,0,0,0
KY,Floyd,Kentucky,US,"Floyd, KY",3/29/2020,0,0,0
KY,Franklin,Kentucky,US,"Franklin, KY",3/29/2020,6,0,0
KY,Fulton,Kentucky,US,"Fulton, KY",3/29/2020,0,0,0
KY,Gallatin,Kentucky,US,"Gallatin, KY",3/29/2020,0,0,0
KY,Garrard,Kentucky,US,"Garrard, KY",3/29/2020,0,0,0
KY,Grant,Kentucky,US,"Grant, KY",3/29/2020,0,0,0
KY,Graves,Kentucky,US,"Graves, KY",3/29/2020,0,0,0
KY,Grayson,Kentucky,US,"Grayson, KY",3/29/2020,6,0,0
KY,Green,Kentucky,US,"Green, KY",3/29/2020,0,0,0
KY,Greenup,Kentucky,US,"Greenup, KY",3/29/2020,0,0,0
KY,Hancock,Kentucky,US,"Hancock, KY",3/29/2020,0,0,0
KY,Hardin,Kentucky,US,"Hardin, KY",3/29/2020,6,0,0
KY,Harlan,Kentucky,US,"Harlan, KY",3/29/2020,0,0,0
KY,Harrison,Kentucky,US,"Harrison, KY",3/29/2020,20,0,1
KY,Hart,Kentucky,US,"Hart, KY",3/29/2020,0,0,0
KY,Henderson,Kentucky,US,"Henderson, KY",3/29/2020,6,0,0
KY,Henry,Kentucky,US,"Henry, KY",3/29/2020,0,0,0
KY,Hickman,Kentucky,US,"Hickman, KY",3/29/2020,0,0,0
KY,Hopkins,Kentucky,US,"Hopkins, KY",3/29/2020,6,0,0
KY,Jackson,Kentucky,US,"Jackson, KY",3/29/2020,0,0,0
KY,Jefferson,Kentucky,US,"Jefferson, KY",3/29/2020,97,2,0
KY,Jessamine,Kentucky,US,"Jessamine, KY",3/29/2020,20,0,0
KY,Johnson,Kentucky,US,"Johnson, KY",3/29/2020,0,0,0
KY,Kenton,Kentucky,US,"Kenton, KY",3/29/2020,20,0,0
KY,Knott,Kentucky,US,"Knott, KY",3/29/2020,0,0,0
KY,Knox,Kentucky,US,"Knox, KY",3/29/2020,0,0,0
KY,Larue,Kentucky,US,"Larue, KY",3/29/2020,0,0,0
KY,Laurel,Kentucky,US,"Laurel, KY",3/29/2020,6,0,0
KY,Lawrence,Kentucky,US,"Lawrence, KY",3/29/2020,0,0,0
KY,Lee,Kentucky,US,"Lee, KY",3/29/2020,0,0,0
KY,Leslie,Kentucky,US,"Leslie, KY",3/29/2020,0,0,0
KY,Letcher,Kentucky,US,"Letcher, KY",3/29/2020,0,0,0
KY,Lewis,Kentucky,US,"Lewis, KY",3/29/2020,0,0,0
KY,Lincoln,Kentucky,US,"Lincoln, KY",3/29/2020,0,0,0
KY,Livingston,Kentucky,US,"Livingston, KY",3/29/2020,0,0,0
KY,Logan,Kentucky,US,"Logan, KY",3/29/2020,6,0,0
KY,Lyon,Kentucky,US,"Lyon, KY",3/29/2020,6,0,0
KY,Madison,Kentucky,US,"Madison, KY",3/29/2020,6,0,0
KY,Magoffin,Kentucky,US,"Magoffin, KY",3/29/2020,0,0,0
KY,Marion,Kentucky,US,"Marion, KY",3/29/2020,0,0,0
KY,Marshall,Kentucky,US,"Marshall, KY",3/29/2020,0,0,0
KY,Martin,Kentucky,US,"Martin, KY",3/29/2020,6,0,0
KY,Mason,Kentucky,US,"Mason, KY",3/29/2020,6,0,0
KY,McCracken,Kentucky,US,"McCracken, KY",3/29/2020,6,0,0
KY,McCreary,Kentucky,US,"McCreary, KY",3/29/2020,6,0,0
KY,McLean,Kentucky,US,"McLean, KY",3/29/2020,0,0,0
KY,Meade,Kentucky,US,"Meade, KY",3/29/2020,0,0,0
KY,Menifee,Kentucky,US,"Menifee, KY",3/29/2020,6,0,0
KY,Mercer,Kentucky,US,"Mercer, KY",3/29/2020,6,0,0
KY,Metcalfe,Kentucky,US,"Metcalfe, KY",3/29/2020,0,0,0
KY,Monroe,Kentucky,US,"Monroe, KY",3/29/2020,0,0,0
KY,Montgomery,Kentucky,US,"Montgomery, KY",3/29/2020,6,0,0
KY,Morgan,Kentucky,US,"Morgan, KY",3/29/2020,0,0,0
KY,Muhlenberg,Kentucky,US,"Muhlenberg, KY",3/29/2020,6,0,0
KY,Nelson,Kentucky,US,"Nelson, KY",3/29/2020,6,0,0
KY,Nicholas,Kentucky,US,"Nicholas, KY",3/29/2020,0,0,0
KY,Ohio,Kentucky,US,"Ohio, KY",3/29/2020,0,0,0
KY,Oldham,Kentucky,US,"Oldham, KY",3/29/2020,6,0,0
KY,Owen,Kentucky,US,"Owen, KY",3/29/2020,0,0,0
KY,Owsley,Kentucky,US,"Owsley, KY",3/29/2020,0,0,0
KY,Pendleton,Kentucky,US,"Pendleton, KY",3/29/2020,0,0,0
KY,Perry,Kentucky,US,"Perry, KY",3/29/2020,0,0,0
KY,Pike,Kentucky,US,"Pike, KY",3/29/2020,0,0,0
KY,Powell,Kentucky,US,"Powell, KY",3/29/2020,0,0,0
KY,Pulaski,Kentucky,US,"Pulaski, KY",3/29/2020,6,0,0
KY,Robertson,Kentucky,US,"Robertson, KY",3/29/2020,0,0,0
KY,Rockcastle,Kentucky,US,"Rockcastle, KY",3/29/2020,0,0,0
KY,Rowan,Kentucky,US,"Rowan, KY",3/29/2020,0,0,0
KY,Russell,Kentucky,US,"Russell, KY",3/29/2020,0,0,0
KY,Scott,Kentucky,US,"Scott, KY",3/29/2020,6,0,0
KY,Shelby,Kentucky,US,"Shelby, KY",3/29/2020,0,0,0
